"","x","y","TagId","freq","num_x","num_y","total","unique_nodes","easting","northing","id","total_nodes","avex","avey","zone","letter","date","time_of_day","hour"
"46",-81.3552498699751,27.1986683109064,"6133331E",2019-12-10 19:36:00,-422016.473829761,-2731473.71273643,-0.907921893408188,20,464860.000026147,3008450.00009037,"6133331E 2019-12-10 19:36:00",20,464815.835914675,3008489.75288274,17,"R","2019-12-10","19:36:00",19
"47",-81.3557431055746,27.1988768745236,"6133331E",2019-12-10 19:39:00,-471798.145449576,-3054026.41647439,-1.01512821247818,20,464850.000063492,3008460.00008066,"6133331E 2019-12-10 19:39:00",20,464767.050752926,3008512.99267778,17,"R","2019-12-10","19:39:00",19
"48",-81.3550881145977,27.198427398578,"6133331E",2019-12-10 19:42:00,-613265.012263892,-3969145.80505604,-1.31932677067161,21,464878.190545479,3008482.57151513,"6133331E 2019-12-10 19:42:00",21,464831.780796584,3008463.02317926,17,"R","2019-12-10","19:42:00",19
"49",-81.3548422905875,27.1982101602502,"6133331E",2019-12-10 19:48:00,-293763.571574128,-1901168.62155461,-0.631945234626593,22,464867.272755642,3008448.18191695,"6133331E 2019-12-10 19:48:00",22,464856.059477542,3008438.89214227,17,"R","2019-12-10","19:48:00",19
"50",-81.3552992311343,27.1983717385586,"6133331E",2019-12-10 19:51:00,-498218.24298696,-3224683.99032047,-1.07187308275906,24,464873.333375875,3008455.00007817,"6133331E 2019-12-10 19:51:00",24,464810.854009432,3008456.91732454,17,"R","2019-12-10","19:51:00",19
"51",-81.3553481575671,27.1985651316474,"6133331E",2019-12-10 19:54:00,-413189.026746887,-2674384.70621988,-0.888949293741169,24,464881.666690158,3008455.00008102,"6133331E 2019-12-10 19:54:00",24,464806.06898057,3008478.35197062,17,"R","2019-12-10","19:54:00",19
"52",-81.3553999097685,27.1981653885934,"6133331E",2019-12-10 19:57:00,-490236.937986831,-3173069.96804138,-1.05472477495267,26,464870.846190046,3008445.53856574,"6133331E 2019-12-10 19:57:00",26,464800.817833098,3008434.08953181,17,"R","2019-12-10","19:57:00",19
"53",-81.3543644291056,27.198404716297,"6133331E",2019-12-10 20:00:00,-611178.713500129,-3955029.60030903,-1.31463579220848,25,464888.000029987,3008442.00008706,"6133331E 2019-12-10 20:00:00",25,464903.448637588,3008460.30797999,17,"R","2019-12-10","20:00:00",20
"54",-81.355149222541,27.1981776437029,"6133331E",2019-12-10 20:03:00,-199997.012447611,-1294416.70701339,-0.430262427137033,21,464849.619100509,3008396.85728504,"6133331E 2019-12-10 20:03:00",21,464825.650193049,3008435.37658271,17,"R","2019-12-10","20:03:00",20
"55",-81.3554790817103,27.1986104188038,"6133331E",2019-12-10 20:06:00,-291654.777576864,-1887804.54690527,-0.627493754437258,22,464812.727313004,3008457.27284342,"6133331E 2019-12-10 20:06:00",22,464793.116289138,3008483.40490379,17,"R","2019-12-10","20:06:00",20
"56",-81.3556091398475,27.1981653124444,"6133331E",2019-12-10 20:09:00,-472605.386676187,-3059085.77924103,-1.01683654586381,20,464800.000049464,3008470.00009615,"6133331E 2019-12-10 20:09:00",20,464780.09528533,3008434.13986691,17,"R","2019-12-10","20:09:00",20
"57",-81.3545365007902,27.1977971567868,"6133331E",2019-12-10 20:12:00,-485333.519814762,-3140712.59314779,-1.04398345886516,22,464840.00003447,3008466.36372825,"6133331E 2019-12-10 20:12:00",22,464886.216053974,3008393.06071175,17,"R","2019-12-10","20:12:00",20
"58",-81.3548371407517,27.1974475462634,"6133331E",2019-12-10 20:15:00,-442231.883211923,-2861938.52561247,-0.951330237478566,22,464830.909108949,3008457.27283317,"6133331E 2019-12-10 20:15:00",22,464856.330420053,3008354.42085582,17,"R","2019-12-10","20:15:00",20
"59",-81.3555843028377,27.1977764396826,"6133331E",2019-12-10 20:18:00,-542805.157004497,-3513407.70577592,-1.16786934801978,23,464814.000025582,3008460.6088201,"6133331E 2019-12-10 20:18:00",23,464782.433004915,3008391.05995306,17,"R","2019-12-10","20:18:00",20
"60",-81.3554988080706,27.1985685346152,"6133331E",2019-12-10 20:21:00,-321476.129944817,-2080835.90581239,-0.691657167645949,23,464840.000025337,3008443.04358964,"6133331E 2019-12-10 20:21:00",23,464791.14940565,3008478.77120178,17,"R","2019-12-10","20:21:00",20
"61",-81.3556305381135,27.1980699794528,"6133331E",2019-12-10 20:30:00,-329101.096349699,-2130211.87665431,-0.708082427702078,24,464806.666695982,3008421.6667833,"6133331E 2019-12-10 20:30:00",24,464777.946005132,3008423.5864565,17,"R","2019-12-10","20:30:00",20
"62",-81.3555854508311,27.1980406955487,"6133331E",2019-12-10 20:33:00,-499201.361936056,-3231205.65359358,-1.07405392164073,25,464808.440028576,3008482.12010957,"6133331E 2019-12-10 20:33:00",25,464782.40233365,3008420.33019867,17,"R","2019-12-10","20:33:00",20
"63",-81.3553890688605,27.1983926785435,"6133331E",2019-12-10 20:36:00,-383866.793270149,-2484601.40385168,-0.825871712902518,24,464848.416717446,3008463.50010281,"6133331E 2019-12-10 20:36:00",24,464801.962911471,3008459.26193498,17,"R","2019-12-10","20:36:00",20
"64",-81.355242090684,27.1976524781463,"6133331E",2019-12-10 20:39:00,-421424.272229334,-2727536.06151855,-0.906646956108107,24,464848.416717446,3008463.50010281,"6133331E 2019-12-10 20:39:00",24,464816.287519841,3008377.23343475,17,"R","2019-12-10","20:39:00",20
"65",-81.3555645723468,27.1982097366271,"6133331E",2019-12-10 20:42:00,-523826.451989773,-3390603.33023613,-1.1270307545611,25,464848.440018669,3008498.12013512,"6133331E 2019-12-10 20:42:00",25,464784.523288159,3008439.04792691,17,"R","2019-12-10","20:42:00",20
"66",-81.3553408642113,27.1983300749786,"6133331E",2019-12-10 20:45:00,-161664.584885087,-1046370.83800603,-0.347810345228069,17,464781.176536144,3008412.353166,"6133331E 2019-12-10 20:45:00",17,464806.717520373,3008452.31420558,17,"R","2019-12-10","20:45:00",20
"67",-81.3579604720313,27.1961318937122,"6133331E",2019-12-11 14:15:00,-30997.9124533029,-200729.53423038,-0.0667272439949431,4,464639.999964688,3008230.00010688,"6133331E 2019-12-11 14:15:00",4,464546.571946716,3008209.5739724,17,"R","2019-12-11","14:15:00",14
"68",-81.3582964119616,27.195837006948,"6133331E",2019-12-11 14:18:00,-91163.7297198091,-590374.250024711,-0.196256486498275,7,464554.285710761,3008187.14300793,"6133331E 2019-12-11 14:18:00",7,464513.205888918,3008177.00631718,17,"R","2019-12-11","14:18:00",14
"69",-81.358370043247,27.1954143459607,"6133331E",2019-12-11 14:21:00,-254134.923905723,-1645772.72548671,-0.547108206642573,9,464573.333374079,3008174.44450046,"6133331E 2019-12-11 14:21:00",9,464505.779332515,3008130.21172957,17,"R","2019-12-11","14:21:00",14
"70",-81.3583137544402,27.1957494884114,"6133331E",2019-12-11 14:24:00,-478238.639746222,-3097064.26702085,-1.02955186340386,8,464614.999984008,3008180.00005617,"6133331E 2019-12-11 14:24:00",8,464511.46051554,3008167.31736221,17,"R","2019-12-11","14:24:00",14
"71",-81.357167877276,27.1957481627771,"6133331E",2019-12-11 14:27:00,-44661.725857907,-289157.787106034,-0.0961242516938827,5,464599.999906015,3008210.00024136,"6133331E 2019-12-11 14:27:00",5,464624.95229754,3008166.84666515,17,"R","2019-12-11","14:27:00",14
"72",-81.3582350615427,27.195985314768,"6133331E",2019-12-11 14:30:00,-147238.095619137,-953503.206385595,-0.316968716604824,6,464573.333250499,3008163.33350277,"6133331E 2019-12-11 14:30:00",6,464519.329214133,3008193.41605361,17,"R","2019-12-11","14:30:00",14
"73",-81.3581201786308,27.1961766613507,"6133331E",2019-12-11 14:36:00,-371897.207783582,-2408336.92510547,-0.800586814152372,20,464580.099995078,3008320.20014968,"6133331E 2019-12-11 14:36:00",20,464530.768193242,3008214.57777233,17,"R","2019-12-11","14:36:00",14
"74",-81.3576288147718,27.1963363840701,"6133331E",2019-12-11 14:39:00,-330315.41902604,-2138849.19271222,-0.710998719536853,23,464570.521781021,3008373.6523115,"6133331E 2019-12-11 14:39:00",23,464579.485095569,3008232.13029901,17,"R","2019-12-11","14:39:00",14
"75",-81.3576832098626,27.1967891036011,"6133331E",2019-12-11 14:42:00,-425917.604430209,-2757966.91762746,-0.9167912620231,21,464563.80954925,3008349.04774182,"6133331E 2019-12-11 14:42:00",21,464574.240695018,3008282.29049806,17,"R","2019-12-11","14:42:00",14
"76",-81.3578880277529,27.1963871524816,"6133331E",2019-12-11 14:45:00,-567287.478073089,-3673493.89477711,-1.22114477185995,23,464579.217430941,3008347.56536273,"6133331E 2019-12-11 14:45:00",23,464553.827806217,3008237.82685647,17,"R","2019-12-11","14:45:00",14
"77",-81.3584157221169,27.196505278045,"6133331E",2019-12-11 14:48:00,-472417.809396263,-3059518.79219078,-1.0170423714581,23,464579.217430941,3008347.56536273,"6133331E 2019-12-11 14:48:00",23,464501.600576359,3008251.06018391,17,"R","2019-12-11","14:48:00",14
"78",-81.3579924970793,27.1973897924567,"6133331E",2019-12-11 14:51:00,-199958.663114569,-1294916.49516373,-0.430440927192046,19,464555.894749189,3008340.73701833,"6133331E 2019-12-11 14:51:00",19,464543.797958494,3008348.91238395,17,"R","2019-12-11","14:51:00",14
"79",-81.3574606303717,27.1960894167343,"6133331E",2019-12-11 14:54:00,-316518.758395926,-2049421.63286612,-0.681277312651091,20,464629.999984096,3008310.00009976,"6133331E 2019-12-11 14:54:00",20,464596.064654259,3008204.72780914,17,"R","2019-12-11","14:54:00",14
"80",-81.3573964386703,27.1962360624352,"6133331E",2019-12-11 14:57:00,-465401.094377859,-3013391.91610152,-1.00171894402096,22,464631.000008024,3008330.1819501,"6133331E 2019-12-11 14:57:00",22,464602.46874209,3008220.95268117,17,"R","2019-12-11","14:57:00",14
"81",-81.3579218116381,27.1973654226369,"6133331E",2019-12-11 15:00:00,-515624.755326739,-3339091.86988303,-1.10994269128225,21,464611.523829166,3008330.19062555,"6133331E 2019-12-11 15:00:00",21,464550.791114332,3008346.19310442,17,"R","2019-12-11","15:00:00",15
"82",-81.3575180123473,27.196543206008,"6133331E",2019-12-11 15:03:00,-453615.298902023,-2937189.67958311,-0.976376561303986,21,464639.999999286,3008320.47630331,"6133331E 2019-12-11 15:03:00",21,464590.524680563,3008255.00733076,17,"R","2019-12-11","15:03:00",15
"83",-81.3576916115989,27.1963470191633,"6133331E",2019-12-11 15:06:00,-472340.821042739,-3058530.2564648,-1.01671975707636,20,464620.000011048,3008320.0001302,"6133331E 2019-12-11 15:06:00",20,464573.268843504,3008233.32602465,17,"R","2019-12-11","15:06:00",15
"84",-81.357699644783,27.1966178966823,"6133331E",2019-12-11 15:09:00,-210765.681935826,-1364778.57010872,-0.453676563400594,20,464620.000011048,3008320.0001302,"6133331E 2019-12-11 15:09:00",20,464572.558820325,3008263.33165381,17,"R","2019-12-11","15:09:00",15
"85",-81.356842231455,27.1968432009797,"6133331E",2019-12-11 15:12:00,-297057.109097464,-1923208.49727481,-0.639303307535056,18,464662.222223524,3008307.77786231,"6133331E 2019-12-11 15:12:00",18,464657.550799821,3008288.04513787,17,"R","2019-12-11","15:12:00",15
"86",-81.3574851741931,27.1962095088066,"6133331E",2019-12-11 15:15:00,-523334.796860087,-3388563.53638193,-1.1264354827984,19,464671.57893936,3008287.89484536,"6133331E 2019-12-11 15:15:00",19,464593.671676577,3008218.03656587,17,"R","2019-12-11","15:15:00",15
"87",-81.3579660378092,27.1960426282619,"6133331E",2019-12-11 15:18:00,-624473.302976774,-4043820.04320509,-1.34426582752605,19,464671.57893936,3008287.89484536,"6133331E 2019-12-11 15:18:00",19,464545.992458975,3008199.68818759,17,"R","2019-12-11","15:18:00",15
"88",-81.3580232371234,27.1963140295275,"6133331E",2019-12-11 15:21:00,-465720.413072162,-3015871.10542932,-1.0025401449651,19,464671.57893936,3008287.89484536,"6133331E 2019-12-11 15:21:00",19,464540.413080791,3008229.76573603,17,"R","2019-12-11","15:21:00",15
"89",-81.3576507241332,27.1959470934981,"6133331E",2019-12-11 15:24:00,-580511.281710377,-3758875.14872331,-1.24954752747563,18,464662.222223524,3008307.77786231,"6133331E 2019-12-11 15:24:00",18,464577.192100202,3008189.0172814,17,"R","2019-12-11","15:24:00",15
"90",-81.3575305429069,27.1965305899903,"6133331E",2019-12-11 15:27:00,-212502.185747676,-1375969.04659296,-0.457397953559976,17,464640.000015258,3008306.47069153,"6133331E 2019-12-11 15:27:00",17,464589.279627837,3008253.6134752,17,"R","2019-12-11","15:27:00",15
"91",-81.3579863424715,27.1955526380033,"6133331E",2019-12-11 15:30:00,-203570.718373731,-1318218.62537066,-0.438216389482363,16,464577.499965781,3008242.50010432,"6133331E 2019-12-11 15:30:00",16,464543.8264283,3008145.42086797,17,"R","2019-12-11","15:30:00",15
"92",-81.3581902108195,27.1959789229276,"6133331E",2019-12-11 15:33:00,-591803.818434409,-3832440.96659857,-1.27400115440999,19,464587.368405792,3008308.94749794,"6133331E 2019-12-11 15:33:00",19,464523.769374826,3008192.69537744,17,"R","2019-12-11","15:33:00",15
"93",-81.3582485194725,27.1957039658312,"6133331E",2019-12-11 15:36:00,-690850.831674125,-4473867.13073776,-1.48724262490888,20,464609.999994796,3008300.00013465,"6133331E 2019-12-11 15:36:00",20,464517.907235512,3008162.25665389,17,"R","2019-12-11","15:36:00",15
"94",-81.3582841279179,27.1960788642607,"6133331E",2019-12-11 15:39:00,-691708.663934444,-4479517.06494241,-1.48910026545692,20,464570.000006301,3008330.00014516,"6133331E 2019-12-11 15:39:00",20,464514.499110777,3008203.79181648,17,"R","2019-12-11","15:39:00",15
"95",-81.358475233718,27.1960220115021,"6133331E",2019-12-11 15:42:00,-558312.457851494,-3615780.93750413,-1.2019758938543,19,464566.315779746,3008319.47377693,"6133331E 2019-12-11 15:42:00",19,464495.553285341,3008197.5487126,17,"R","2019-12-11","15:42:00",15
"96",-81.3581617456205,27.1960467034177,"6133331E",2019-12-11 15:45:00,-394251.773733178,-2553111.56938613,-0.848717307341648,18,464617.777750536,3008285.55569747,"6133331E 2019-12-11 15:45:00",18,464526.610124227,3008200.19493061,17,"R","2019-12-11","15:45:00",15
"97",-81.3590840511587,27.1990912286093,"6133331E",2019-12-11 16:00:00,-384241.226068157,-2489048.30797261,-0.827328281617032,11,464512.909145062,3008494.00034199,"6133331E 2019-12-11 16:00:00",11,464436.227560296,3008537.67878902,17,"R","2019-12-11","16:00:00",16
"98",-81.3588610274232,27.1995091433308,"6133331E",2019-12-11 16:03:00,-561087.493833677,-3634509.84381109,-1.20804669513636,11,464512.909145062,3008494.00034199,"6133331E 2019-12-11 16:03:00",11,464458.448578713,3008583.90527763,17,"R","2019-12-11","16:03:00",16
"99",-81.3591313572154,27.1991305386897,"6133331E",2019-12-11 16:06:00,-609963.260482375,-3951282.15758314,-1.31335447426851,10,464480.200099603,3008530.40036968,"6133331E 2019-12-11 16:06:00",10,464431.554795672,3008542.04633815,17,"R","2019-12-11","16:06:00",16
"100",-81.3588798254423,27.1990926639716,"6133331E",2019-12-11 16:09:00,-499394.881132464,-3234853.02363844,-1.07522433166898,10,464480.200099603,3008530.40036968,"6133331E 2019-12-11 16:09:00",10,464456.454735632,3008537.77984846,17,"R","2019-12-11","16:09:00",16
